Environment,Benchmark_Name,Iteration,Iteration_Time_S
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),557,0.041442749999998085
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),557,0.045630583999997754
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),558,0.04146958400000145
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),558,0.04445620800000327
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),559,0.04148741700000258
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),559,0.04444358299999962
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),560,0.0414650839999986
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),560,0.044400666000001365
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),561,0.04146141600000064
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),561,0.04455383300000193
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),562,0.04147079200000192
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),562,0.04447779199999857
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),563,0.04150441700000229
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),563,0.044396916000000175
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),564,0.04145820800000166
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),564,0.04454629199999971
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),565,0.04147737499999948
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),565,0.04447783400000205
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),566,0.04145754199999985
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),566,0.04455033400000019
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),567,0.04151629199999718
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),567,0.04437866700000015
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),568,0.04155095799999842
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),568,0.044472708000000694
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),569,0.04154995800000094
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),569,0.045359917000002525
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),570,0.04156449999999978
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),570,0.04526920900000064
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),571,0.04155408400000127
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),571,0.04490449999999768
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),572,0.041560000000000485
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),572,0.044883041999998596
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),573,0.04155749999999969
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),573,0.044468708000000134
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),574,0.041556791999997955
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),574,0.0445341670000019
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),575,0.04155537499999795
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),575,0.044483499999998344
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),576,0.041548416999997784
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),576,0.044466082999999657
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),577,0.041542040999999585
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),577,0.04448370800000134
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),578,0.04158458399999887
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),578,0.045588166000001706
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),579,0.04155204199999929
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),579,0.04486599999999896
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),580,0.041547083999997625
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),580,0.04485429200000013
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),581,0.041541334000001484
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),581,0.04446695900000108
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),582,0.04156587499999986
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),582,0.04453870800000104
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),583,0.04155816700000159
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),583,0.044480250000003
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),584,0.04154187499999651
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),584,0.04448345900000206
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),585,0.041574541999999326
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),585,0.0444547919999998
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),586,0.041545499999998015
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),586,0.04453095799999929
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),587,0.04156654200000176
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),587,0.044411707999998384
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),588,0.04154933299999897
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),588,0.04447899999999905
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),589,0.04154754199999999
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),589,0.04440312500000232
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),590,0.041559084000002855
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),590,0.04441566599999902
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),591,0.041551166000001416
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),591,0.044820542000000074
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),592,0.04155629199999922
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),592,0.04535666599999999
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),593,0.04156183299999938
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),593,0.044879832999999536
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),594,0.041555042000002373
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),594,0.04500437500000132
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),595,0.04156125000000088
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),595,0.044832708000001276
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),596,0.04154616599999983
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),596,0.04445741700000028
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),597,0.041556458999998824
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),597,0.04448912499999835
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),598,0.04156583299999994
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),598,0.04440566699999948
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),599,0.04154808299999857
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),599,0.044472667000000854
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),600,0.041559790999997404
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),600,0.04490333400000068
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),601,0.04212145900000053
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),601,0.04509733300000107
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),602,0.04153245799999894
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),602,0.04555658299999976
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),603,0.041509375000000404
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),603,0.04440358299999758
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),604,0.04155554200000111
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),604,0.04445816699999838
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),605,0.04155504100000229
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),605,0.044466915999997525
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),606,0.041557000000000954
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),606,0.04453291600000142
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),607,0.041548917000000074
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),607,0.04445508300000256
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),608,0.04154983399999779
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),608,0.04445949999999854
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),609,0.041549541999998496
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),609,0.04452125000000251
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),610,0.041577832999998066
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),610,0.04445666699999862
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),611,0.041534375000001234
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),611,0.044479207999998494
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),612,0.041563750000001676
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),612,0.04439854199999971
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),613,0.041550083000000626
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),613,0.04485966700000077
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),614,0.041542959000000934
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),614,0.04526437499999858
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),615,0.04156116699999757
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),615,0.04489495800000043
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),616,0.04155804100000182
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),616,0.044828165999998504
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),617,0.041549458000002204
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),617,0.04478629099999765
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),618,0.04156229200000183
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),618,0.0444635840000025
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),619,0.04156308299999978
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),619,0.044460083000000594
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),620,0.041551124999998024
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),620,0.044478375000000625
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),621,0.04155595900000009
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),621,0.04446991600000061
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),622,0.041564874999998835
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),622,0.04513299999999987
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),623,0.04155504199999882
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),623,0.045262874999998814
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),624,0.04155370799999858
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),624,0.04486533300000062
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),625,0.04161370799999986
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),625,0.04492754199999993
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),626,0.041562416999997964
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),626,0.04445837500000138
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),627,0.04150062500000118
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),627,0.04440520799999703
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),628,0.041538208000002186
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),628,0.04457337500000236
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),629,0.04157837500000028
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),629,0.04448074999999818
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),630,0.041543833000002195
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),630,0.044410250000002094
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),631,0.041560541999999145
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),631,0.04447262500000093
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),632,0.041546000000000305
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),632,0.04447329099999919
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),633,0.041559749999997564
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),633,0.044541583000000884
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),634,0.041570499999998844
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),634,0.04442795900000007
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),635,0.04154295800000085
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),635,0.044485957999999215
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),636,0.04155529200000174
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),636,0.04555091699999991
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),637,0.04154845900000126
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),637,0.044942208999998456
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),638,0.04152900000000059
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),638,0.045618209000000576
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),639,0.04155245799999818
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),639,0.04482329200000024
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),640,0.04156300000000002
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),640,0.04441858299999879
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),641,0.04155908299999922
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),641,0.04453095799999929
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),642,0.04155204199999929
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),642,0.04449041699999867
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),643,0.04158141699999973
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),643,0.04447800000000157
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),644,0.04154929199999913
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),644,0.044876291999997875
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),645,0.04157041600000255
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),645,0.04481875000000102
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),646,0.041544416999997225
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),646,0.044827709000003324
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),647,0.04169708299999897
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),647,0.044850999999997754
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),648,0.04161179199999765
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),648,0.044471125000001166
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),649,0.04166770899999861
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),649,0.04451699999999903
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),650,0.041721457999997824
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),650,0.0445520419999994
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),651,0.04239412500000128
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),651,0.044731459000001195
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),652,0.041730832999999024
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),652,0.044550249999996794
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),653,0.04196099999999703
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),653,0.04448008399999992
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),654,0.041712332999999546
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),654,0.04447391700000125
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),655,0.04176379200000113
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),655,0.044562333000001786
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),656,0.0417621660000016
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),656,0.044498874999998606
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),657,0.041752875000000245
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),657,0.044457707999999485
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),658,0.04176341599999844
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),658,0.045664750000000254
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),659,0.041890416000001096
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),659,0.04539720899999722
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),660,0.04180000000000206
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),660,0.04483662499999852
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),661,0.04180766700000049
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),661,0.044902957999997994
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),662,0.041845375000001184
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),662,0.044454707999999954
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),663,0.041863249999998686
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),663,0.04444629099999986
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),664,0.041847083000000396
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),664,0.04449925000000121
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),665,0.04186345900000177
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),665,0.044657500000003125
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),666,0.04190220899999986
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),666,0.04445295800000082
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),667,0.04190820799999884
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),667,0.04600650000000073
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),668,0.041895708000001974
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),668,0.044880332999998274
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),669,0.04189924999999661
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),669,0.044825375000002055
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),670,0.041944666999999214
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),670,0.0444615000000006
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),671,0.04196104199999695
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),671,0.04454583300000081
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),672,0.041937167000000386
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),672,0.04445850000000107
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),673,0.041942624999997236
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),673,0.04448766699999851
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),674,0.04195537500000057
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),674,0.04451995800000219
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),675,0.04203520900000157
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),675,0.04462670899999921
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),676,0.041977499999998
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),676,0.04446533300000155
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),677,0.041972916999998944
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),677,0.044402708999999874
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),678,0.04217225000000013
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),678,0.044460916999998545
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),679,0.0420965829999993
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),679,0.044403250000002004
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),680,0.04209366699999961
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),680,0.04490766700000037
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),681,0.04206804200000036
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),681,0.04549779200000259
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),682,0.04215437499999908
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),682,0.04481162500000124
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),683,0.04214491699999812
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),683,0.044823250000000314
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),684,0.042143541999998035
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),684,0.04478449999999867
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),685,0.04213950000000111
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),685,0.044419125000001
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),686,0.0421678330000006
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),686,0.044502000000001374
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),687,0.04223795799999763
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),687,0.04445187500000003
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),688,0.04218716700000158
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),688,0.044448332999998286
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),689,0.04222379200000148
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),689,0.044885166999996784
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),690,0.042224499999999665
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),690,0.04488012500000238
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),691,0.04223662500000103
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),691,0.04567687499999806
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),692,0.042389292000002854
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),692,0.044394207999999935
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),693,0.04228249999999889
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),693,0.04448312499999929
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),694,0.04233416699999992
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),694,0.044472499999997694
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),695,0.042349624999999946
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),695,0.04442249999999959
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),696,0.042305499999997664
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),696,0.04447191599999911
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),697,0.04232879199999928
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),697,0.04447620799999896
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),698,0.04231033399999973
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),698,0.04451158299999847
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),699,0.04239341599999946
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),699,0.044450125000000895
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),700,0.04233183299999865
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),700,0.04451137499999902
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),701,0.0431478750000025
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),701,0.045085833000001685
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),702,0.04233754100000198
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),702,0.04450462500000185
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),703,0.042400666999999004
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),703,0.04560041699999573
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),704,0.042303332999999554
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),704,0.04560420800000031
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),705,0.04230116700000153
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),705,0.04494641699999846
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),706,0.04234804099999678
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),706,0.0447617080000029
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),707,0.042346957999999546
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),707,0.04444387499999891
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),708,0.04234554099999954
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),708,0.04442712499999857
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),709,0.0423093339999987
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),709,0.04446087499999862
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),710,0.042323458999998564
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),710,0.044479084000002445
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),711,0.04241433299999997
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),711,0.04498120800000294
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),712,0.042327249999999594
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),712,0.04479620800000106
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),713,0.04247104199999896
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),713,0.04502783299999891
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),714,0.04237708399999818
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),714,0.044795915999998215
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),715,0.042403666000002005
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),715,0.044511249999999336
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),716,0.042392041999999464
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),716,0.044480707999994706
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),717,0.04235974999999925
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),717,0.044564541999996266
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),718,0.04240091600000184
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),718,0.04475066599999877
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),719,0.042418708999999666
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),719,0.04446270799999752
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),720,0.04238737500000056
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),720,0.04449974999999995
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),721,0.04239983300000105
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),721,0.04460124999999948
exec,PyTorch Tensor Math (MPS (Apple Silicon GPU)),722,0.04246870899999777
vm,PyTorch Tensor Math (MPS (Apple Silicon GPU)),722,0.04447749999999928
